Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
140 -0.668897 0.00405605 11.0336 0.000193065 0.505801 7.08682e-05 4916.15 0.059369 64.1771 0.0352437
141 -0.668897 0.00405605 11.0336 0.000193065 0.502367 5.66991e-05 4916.6 0.047499 62.3082 0.0626612
142 -0.668897 0.00405605 11.0336 0.000193065 0.512368 7.24439e-05 4912.66 0.060689 61.0653 0.0926236
143 -0.668897 0.00405605 11.0336 0.000193065 0.731796 0.000103421 4909.7 0.0866398 56.5026 0.0706341
144 -0.668897 0.00405605 11.0336 0.000193065 0.720229 0.000103827 4917.38 0.0869794 54.2686 0.0757154
145 -0.668897 0.00405605 11.0336 0.000193065 0.717308 0.000107284 4917.06 0.0898757 52.4106 0.050782
146 -0.668897 0.00405605 11.0336 0.000193065 0.720359 0.000122076 4919.87 0.102268 50.9785 0.0411391
147 -0.668897 0.00405605 11.0336 0.000193065 0.731833 0.000113886 4917.55 0.0954063 56.5998 0.175605
148 -0.668897 0.00405605 11.0336 0.000193065 0.721485 0.000116567 4914.4 0.0976526 54.351 0.169975
149 -0.668897 0.00405605 11.0336 0.000193065 0.720473 0.000102852 4915.33 0.0861628 52.4951 0.0944663
150 -0.668897 0.00405605 11.0336 0.000193065 0.72503 0.000114316 4913.02 0.095767 51.0172 0.0385671
151 -0.668897 0.00405605 11.0336 0.000193065 0.512175 6.01304e-05 4923.12 0.0503735 51.9758 0.128498
152 -0.668897 0.00405605 11.0336 0.000193065 0.502052 5.91889e-05 4921.3 0.0495848 47.2073 0.165904
153 -0.668897 0.00405605 11.0336 0.000193065 0.498581 5.44042e-05 4919.77 0.0455765 43.9041 0.104924
154 -0.668897 0.00405605 11.0336 0.000193065 0.507663 6.47926e-05 4919.53 0.0542792 41.2841 0.0804325
155 -0.668897 0.00405605 11.0336 0.000193065 0.516373 6.73312e-05 4917.6 0.0564059 51.7626 0.100481
156 -0.668897 0.00405605 11.0336 0.000193065 0.501149 5.79965e-05 4917.11 0.0485859 47.2706 0.0568903
157 -0.668897 0.00405605 11.0336 0.000193065 0.501008 5.92451e-05 4917.82 0.0496319 43.6333 0.169537
158 -0.668897 0.00405605 11.0336 0.000193065 0.506219 6.57419e-05 4918.81 0.0550745 41.1824 0.121328
159 -0.668897 0.00405605 11.0336 0.000193065 0.718571 9.67844e-05 4919.69 0.08108 42.1185 0.175368
