Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
184 -0.668897 0.00405605 11.0336 0.000193065 0.71964 0.000159105 4897.49 0.133288 58.248 0.0123082
185 -0.668897 0.00405605 11.0336 0.000193065 0.710359 0.0001666 4903.05 0.139567 62.1239 13.6315
186 -0.668897 0.00405605 11.0336 0.000193065 0.727721 0.000181151 4897.42 0.151757 55.4419 0.067366
187 -0.668897 0.00405605 11.0336 0.000193065 0.734803 0.000127792 4897.37 0.107056 60.4 0.0379387
188 -0.668897 0.00405605 11.0336 0.000193065 0.728232 0.000219816 4894.82 0.184149 62.0934 2.59413e-11
189 -0.668897 0.00405605 11.0336 0.000193065 0.723083 0.000186232 4897.44 0.156014 56.6225 0.0330437
190 -0.668897 0.00405605 11.0336 0.000193065 0.73023 0.000208179 4897.41 0.1744 55.4576 0.125464
191 -0.668897 0.00405605 11.0336 0.000193065 0.520741 0.000102977 4897.13 0.0862678 69.6702 0.0507117
192 -0.668897 0.00405605 11.0336 0.000193065 0.508379 9.66802e-05 4897.1 0.0809927 67.7074 0.112781
193 -0.668897 0.00405605 11.0336 0.000193065 0.504413 9.75408e-05 4897.1 0.0817136 66.2003 0.109062
194 -0.668897 0.00405605 11.0336 0.000193065 0.517592 0.000103629 4897.22 0.0868142 65.2045 0.102827
195 -0.668897 0.00405605 11.0336 0.000193065 0.529276 0.000115512 4897.11 0.0967687 70.0651 0.0281457
196 -0.668897 0.00405605 11.0336 0.000193065 0.515224 9.13196e-05 4897.11 0.0765019 67.9584 0.0304187
197 -0.668897 0.00405605 11.0336 0.000193065 0.513212 9.52751e-05 4897.18 0.0798156 66.4493 0.174309
198 -0.668897 0.00405605 11.0336 0.000193065 0.521589 0.00010744 4897.23 0.0900066 65.2658 0.129925
